#robust qpah sample - I Shivaei, 16 Feb 2024
#qpah in [%]
#mass in Msun
#logoh_fmr is 12+log(O/H) from the fundamental metallicity relation in Sanders+2021 - plotted in Fig 8 and 9 of Shivaei+2024
#logoh_mzr is 12+log(O/H) from the mass-metallicity relation in Topping+2021 - plotted on the top axis of Fig 7 of Shivaei+2024
#z_red	 qpah	 qpah_err	 mass	 mass_err	 logoh_fmr	 logoh_fmr_err	 logoh_mzr logoh_mzr_err
1.8438	 3.331951	 0.816944	 1.186837e+10	 1.583216e+09	 8.625881	 0.161413	 8.395749	 0.048281
1.1116	 4.065452	 0.446203	 2.538892e+10	 2.942893e+09	 8.684961	 0.116507	 8.488748	 0.041071
0.7583	 0.704597	 0.406976	 8.134129e+08	 1.995659e+08	 8.508985	 0.398672	 8.067944	 0.096478
1.0720	 2.912114	 0.893942	 4.803540e+09	 6.546561e+08	 8.617571	 0.168974	 8.285128	 0.050651
1.3301	 2.789171	 0.571439	 2.287948e+10	 4.121722e+09	 8.735861	 0.157295	 8.476020	 0.064014
1.5491	 0.853029	 0.456531	 4.340276e+09	 1.183771e+09	 8.591101	 0.363615	 8.272725	 0.101676
1.4573	 3.488909	 0.766577	 1.091277e+10	 2.020713e+09	 8.544987	 0.277107	 8.385483	 0.067180
1.0230	 3.992119	 0.450033	 1.604968e+10	 1.803765e+09	 8.649262	 0.128541	 8.432659	 0.040330
1.2117	 3.106838	 0.741907	 5.494124e+09	 1.011214e+09	 8.559229	 0.265913	 8.301555	 0.068129
1.0137	 0.685341	 0.042505	 5.565067e+09	 9.489375e+08	 8.253468	 0.436204	 8.303124	 0.063094
1.3422	 3.485415	 0.809096	 1.876462e+10	 2.452635e+09	 8.678282	 0.134343	 8.451772	 0.046700
1.3391	 2.838493	 0.840302	 1.150632e+10	 1.681529e+09	 8.662271	 0.158503	 8.391960	 0.052939
1.0142	 3.447447	 0.724379	 7.906468e+09	 1.263427e+09	 8.614199	 0.199896	 8.346072	 0.058518
1.6570	 0.491719	 0.078749	 1.019982e+09	 2.261528e+08	 8.078733	 0.728346	 8.095620	 0.086534
1.5540	 2.652440	 0.664738	 1.479092e+11	 1.872516e+10	 8.797529	 0.092398	 8.704271	 0.042844
1.6212	 2.286055	 0.587952	 8.725331e+09	 2.067970e+09	 8.584609	 0.321232	 8.358124	 0.086544
0.7524	 3.254033	 0.896850	 8.644347e+09	 1.330006e+09	 8.704449	 0.144508	 8.356984	 0.056197
1.3323	 3.798468	 0.742279	 1.911070e+10	 2.889740e+09	 8.653025	 0.169378	 8.454008	 0.053999
1.9585	 0.990876	 0.437345	 1.230928e+10	 6.452067e+09	 8.572230	 0.734477	 8.400210	 0.189513
1.3001	 3.219339	 0.848182	 1.358766e+10	 2.151154e+09	 8.687417	 0.157727	 8.412294	 0.057080
0.9276	 2.813879	 0.905957	 7.322366e+09	 3.207845e+09	 8.550720	 0.651554	 8.336686	 0.160790
1.1117	 3.980736	 0.558292	 1.260869e+10	 1.492177e+09	 8.699743	 0.113030	 8.403149	 0.042759
1.0648	 1.117277	 0.452209	 2.294755e+09	 3.858127e+08	 8.579825	 0.235495	 8.194783	 0.063922
1.2400	 3.680876	 0.542598	 2.646504e+10	 3.662216e+09	 8.660071	 0.150846	 8.493825	 0.048976
1.1065	 3.899004	 0.527082	 2.624591e+10	 4.057494e+09	 8.780603	 0.116237	 8.492808	 0.054727
1.3345	 3.076109	 0.886652	 5.826690e+09	 1.222241e+09	 8.563708	 0.302266	 8.308743	 0.077511
1.5963	 3.810916	 0.834950	 5.243587e+10	 1.265652e+10	 8.693632	 0.235311	 8.577447	 0.083878
1.6441	 4.105587	 0.453463	 1.205377e+10	 2.099762e+09	 8.531135	 0.269003	 8.397644	 0.063020
1.5530	 1.381713	 0.194265	 5.967357e+09	 2.640232e+09	 8.179039	 1.261859	 8.311660	 0.163373
1.6158	 2.782438	 0.844212	 5.591263e+09	 1.623631e+09	 8.517153	 0.464739	 8.303699	 0.107434
1.1116	 2.518753	 0.523335	 8.523223e+10	 7.818689e+09	 8.798703	 0.072843	 8.636858	 0.031479
1.1443	 3.506574	 0.728139	 1.350025e+10	 3.254424e+09	 8.640968	 0.278919	 8.411504	 0.086929
0.8897	 1.143060	 0.396462	 1.594307e+09	 3.870338e+08	 8.647518	 0.275567	 8.150244	 0.093373
0.9111	 2.627175	 0.664254	 2.015742e+09	 3.375432e+08	 8.559001	 0.244780	 8.178929	 0.063927
0.8731	 1.883157	 0.549537	 2.004052e+09	 6.047262e+08	 8.410888	 0.596843	 8.178218	 0.115218
0.8547	 3.900419	 0.530573	 4.079911e+10	 5.234690e+09	 8.795694	 0.092427	 8.546759	 0.044883
0.8587	 1.329796	 0.460488	 4.303207e+09	 2.109269e+09	 8.578998	 0.673919	 8.271676	 0.182776
1.0541	 3.216594	 0.767605	 6.756771e+09	 1.904409e+09	 8.692020	 0.281166	 8.326855	 0.103692
0.8551	 3.585669	 0.718637	 8.727919e+09	 1.402740e+09	 8.682923	 0.162942	 8.358160	 0.058686
1.0064	 3.715732	 0.653328	 6.996457e+09	 1.256730e+09	 8.645881	 0.204663	 8.331118	 0.066015
1.1143	 3.513305	 0.741012	 8.942499e+09	 1.415589e+09	 8.602341	 0.205889	 8.361131	 0.057762
1.2247	 3.907467	 0.418991	 2.791826e+10	 4.354255e+09	 8.670939	 0.164138	 8.500362	 0.055119
1.6339	 3.295628	 0.564032	 9.216389e+09	 1.473242e+09	 8.584459	 0.217584	 8.364820	 0.058277
1.3348	 2.911637	 0.788998	 1.325488e+11	 1.995045e+10	 8.832274	 0.133408	 8.690861	 0.051077
1.1694	 3.872763	 0.567058	 1.777239e+10	 2.341189e+09	 8.669644	 0.139354	 8.445128	 0.047138
1.4243	 3.869753	 0.649948	 4.994249e+09	 7.834427e+08	 8.541452	 0.236702	 8.289889	 0.058233
1.0122	 3.246435	 0.858702	 3.226386e+09	 6.255738e+08	 8.513390	 0.311640	 8.236455	 0.072940
1.0135	 3.815627	 0.354277	 2.982526e+09	 1.660341e+09	 8.366974	 1.186543	 8.226843	 0.209928
1.0898	 4.002126	 0.443104	 2.964599e+10	 4.109738e+09	 8.679241	 0.142340	 8.507706	 0.048912
0.7058	 2.476715	 0.761747	 2.452933e+09	 3.293916e+08	 8.498531	 0.223472	 8.202936	 0.050948
1.0611	 2.662400	 0.621188	 8.495560e+09	 1.509204e+09	 8.609649	 0.225045	 8.354860	 0.064918
1.8515	 0.843225	 0.248286	 2.242356e+10	 1.047519e+10	 8.505588	 0.763565	 8.473558	 0.166088
1.8416	 2.310252	 0.585142	 1.597459e+08	 4.861393e+07	 7.875776	 1.327332	 7.868886	 0.126775
1.8826	 3.724433	 0.750068	 1.800389e+10	 2.490037e+09	 8.627863	 0.166338	 8.446711	 0.049472
0.8716	 3.635098	 0.588090	 2.203630e+10	 2.994105e+09	 8.739571	 0.113079	 8.471428	 0.048330
1.4075	 3.046490	 0.589863	 3.972764e+10	 5.250998e+09	 8.719942	 0.117470	 8.543505	 0.046270
1.8009	 3.383558	 0.773890	 1.376933e+10	 1.330607e+09	 8.609947	 0.128834	 8.413918	 0.034828
1.3997	 1.978016	 0.414418	 2.604596e+10	 5.998153e+09	 8.631897	 0.275035	 8.491872	 0.081541
1.0354	 2.317043	 0.643352	 1.045695e+10	 1.840718e+09	 8.624135	 0.214524	 8.380264	 0.063941
1.5634	 1.289449	 0.107318	 3.702240e+09	 5.719324e+08	 8.117416	 0.481516	 8.253280	 0.057869
1.8203	 1.260540	 0.180828	 2.252374e+10	 5.608642e+09	 8.493946	 0.417570	 8.474104	 0.088521
0.9942	 3.468183	 0.775386	 4.300892e+09	 7.843411e+08	 8.560337	 0.262753	 8.271610	 0.068004
1.3130	 2.264442	 0.641136	 5.069413e+09	 1.135384e+09	 8.503543	 0.368003	 8.291716	 0.083104
1.5821	 1.778237	 0.552816	 6.381083e+09	 1.486752e+09	 8.503170	 0.383137	 8.319858	 0.085862
0.7228	 0.662821	 0.240642	 2.770895e+09	 4.339958e+08	 8.668492	 0.168244	 8.217842	 0.059199
0.7202	 1.012787	 0.421762	 2.391429e+09	 5.456868e+08	 8.598668	 0.297872	 8.199830	 0.086643
1.0614	 4.004944	 0.413784	 3.466470e+10	 4.871193e+09	 8.715373	 0.127480	 8.526832	 0.049372
1.1962	 3.650641	 0.815910	 2.577974e+10	 5.734137e+09	 8.698565	 0.213717	 8.490616	 0.078779
1.1914	 3.148428	 0.754544	 4.795264e+09	 7.482295e+08	 8.555520	 0.227493	 8.284917	 0.057994
1.0920	 2.736042	 0.326041	 1.919186e+10	 4.026478e+09	 8.595660	 0.276255	 8.454526	 0.074913
0.7793	 3.409407	 0.790681	 1.122178e+10	 1.998678e+09	 8.662437	 0.192765	 8.388897	 0.064566
1.1613	 2.409766	 0.494630	 5.631323e+10	 9.423188e+09	 8.725649	 0.145964	 8.586172	 0.058041
0.9634	 3.751070	 0.616142	 5.488459e+09	 7.209691e+08	 8.662637	 0.143050	 8.301429	 0.048626
0.7325	 3.553608	 0.778878	 6.362189e+09	 8.244453e+08	 8.685235	 0.130062	 8.319496	 0.047759
1.1129	 3.802902	 0.576728	 3.352986e+10	 3.755269e+09	 8.734518	 0.094867	 8.522762	 0.039385
1.6199	 3.280942	 0.676415	 2.244943e+10	 4.874535e+09	 8.616320	 0.269992	 8.473699	 0.077196
0.9954	 0.569559	 0.155096	 1.282062e+08	 3.123770e+07	 7.975886	 0.920679	 7.841987	 0.102346
0.8496	 0.758463	 0.464004	 7.133293e+08	 1.520369e+08	 8.591622	 0.287619	 8.051886	 0.084185
1.6585	 2.020307	 0.612952	 8.949194e+09	 2.240905e+09	 8.564541	 0.358299	 8.361222	 0.091368
1.4222	 3.101514	 0.904538	 2.105400e+10	 8.508015e+09	 8.696686	 0.390589	 8.465851	 0.143922
1.8450	 3.927398	 0.577530	 1.389354e+09	 3.550210e+08	 8.354175	 0.556626	 8.133416	 0.098723
1.5870	 3.613788	 0.593555	 1.033739e+09	 3.963626e+08	 8.426948	 0.734155	 8.097258	 0.149578
0.7842	 4.306916	 0.264789	 7.738951e+08	 2.509120e+08	 8.317430	 0.750309	 8.061853	 0.127709
